Data Check 1,Data Check 2 ,Study Phase ,Site ,Tran,Dist ,Rep or Extra,St Filter Wt (g) ,Date Placed,St Ziploc Wt (g) ,Date Removed ,Filter Area (cm2) ,Rubber Band Surface Area (cm2),Prop Filter Recovered (%)  ,Date(s) of Procedure,"Post-Dry Mass  (Filter/Zip/Sed Total, g) ","(1) Confirmatory Post-Dry Weight (Optional, g) ","(2) Confirmatory Post-Dry Weight (Optional, g) ",Notes 
3/11/2026,,M1,S,1,2,b ,0.42475,7/11/2025,6.69217,8/8/2025,63.61725116,5.31,1,16-17 September 65 degrees ,11.43052,,,
3/11/2026,,M1,S,1,2,c,0.43084,7/11/2025,6.76469,8/8/2025,63.61725116,5.31,1,16-17 September 65 degrees ,12.00837,,,
3/11/2026,,M1,S,1,6,a ,0.42112,7/11/2025,6.66134,8/8/2025,63.61725116,5.31,1,16-17 September 65 degrees ,7.96491,,,
3/11/2026,,M1,S,1,6,b ,0.42265,7/11/2025,6.73906,8/8/2025,63.61725116,5.31,0.75,16-17 September 65 degrees ,8.02794,,,(field) see marked photos from field for filter conditions
3/11/2026,,M1,S,1,6,c,0.43171,7/11/2025,6.70606,8/8/2025,63.61725116,5.31,0.5,16-17 September 65 degrees ,7.89528,,,(field) see marked photos from field for filter conditions
3/11/2026,,M1,S,1,12,a ,0.42268,7/11/2025,6.65962,8/8/2025,63.61725116,5.31,1,16-17 September 65 degrees ,7.53612,,,
3/11/2026,,M1,S,1,12,b ,0.42976,7/11/2025,6.60218,8/8/2025,63.61725116,5.31,1,16-17 September 65 degrees ,7.4416,,,
3/11/2026,,M1,S,1,12,c,0.42284,7/11/2025,6.67324,8/8/2025,63.61725116,5.31,1,16-17 September 65 degrees ,7.93103,,,
3/11/2026,,M1,S,1,24,a ,0.43009,7/11/2025,6.66997,8/8/2025,63.61725116,5.31,1,16-17 September 65 degrees ,7.58271,,,
3/11/2026,,M1,S,1,24,b ,0.42661,7/11/2025,6.70902,8/8/2025,63.61725116,5.31,1,16-17 September 65 degrees ,7.79008,,,
3/11/2026,,M1,S,1,24,c,0.42205,7/11/2025,6.63184,8/8/2025,63.61725116,5.31,1,16-17 September 65 degrees ,7.65047,,,
3/11/2026,,M1,S,1,48,a ,0.43223,7/11/2025,6.64435,8/8/2025,63.61725116,5.31,1,16-17 September 65 degrees ,7.39895,,,
3/11/2026,,M1,S,1,48,b ,0.42085,7/11/2025,6.66659,8/8/2025,63.61725116,5.31,1,16-17 September 65 degrees ,7.55851,,,
3/11/2026,,M1,S,1,48,c,0.42093,7/11/2025,6.63701,8/8/2025,63.61725116,5.31,1,16-17 September 65 degrees ,7.44076,,,
3/11/2026,,M1,S,2,0.5,a ,0.43018,7/11/2025,6.58278,8/8/2025,63.61725116,5.31,0,,7.35751,,,(field) see marked photos from field for filter conditions
3/11/2026,,M1,S,2,0.5,b ,0.43065,7/11/2025,6.65039,8/8/2025,63.61725116,5.31,0,,6.72009,,,(field) see marked photos from field for filter conditions
3/11/2026,,M1,S,2,0.5,c,0.42488,7/11/2025,6.61504,8/8/2025,63.61725116,5.31,0,,6.61219,,,(field) see marked photos from field for filter conditions
3/11/2026,,M1,S,2,2,a ,0.42538,7/11/2025,6.63755,8/8/2025,63.61725116,5.31,0.25,,8.63551,,,(field) see marked photos from field for filter conditions
3/11/2026,,M1,S,2,2,b ,0.4309,7/11/2025,6.64321,8/8/2025,63.61725116,5.31,0,,6.73043,,,(field) see marked photos from field for filter conditions
3/11/2026,,M1,S,2,2,c,0.42568,7/11/2025,6.69031,8/8/2025,63.61725116,5.31,0.25,,7.79505,,,(field) see marked photos from field for filter conditions
3/11/2026,,M1,S,2,6,a ,0.4303,7/11/2025,6.67202,8/8/2025,63.61725116,5.31,0.25,,6.9574,,,(field) see marked photos from field for filter conditions
3/11/2026,,M1,S,2,6,b ,0.42574,7/11/2025,6.69708,8/8/2025,63.61725116,5.31,0.25?,,7.07451,,,(field) see marked photos from field for filter conditions
3/11/2026,,M1,S,2,6,c,0.43257,7/11/2025,6.75013,8/8/2025,63.61725116,5.31,0.25,,7.12929,,,(field) see marked photos from field for filter conditions
3/11/2026,,M1,S,2,12,a ,0.43089,7/11/2025,6.64001,8/8/2025,63.61725116,5.31,1,,8.56826,,,
3/11/2026,,M1,S,2,12,b ,0.42502,7/11/2025,6.70197,8/8/2025,63.61725116,5.31,1,,8.72575,,,
3/11/2026,,M1,S,2,12,c,0.43062,7/11/2025,6.68226,8/8/2025,63.61725116,5.31,1,,8.42152,,,
3/11/2026,,M1,S,2,24,a ,0.42515,7/11/2025,6.67848,8/8/2025,63.61725116,5.31,1,,7.73333,,,
3/11/2026,,M1,S,2,24,b ,0.42997,7/11/2025,6.66073,8/8/2025,63.61725116,5.31,1,,7.59608,,,
3/11/2026,,M1,S,2,24,c,0.42395,7/11/2025,6.69679,8/8/2025,63.61725116,5.31,1,,7.49465,,,
3/11/2026,,M1,S,2,48,a ,0.43221,7/11/2025,6.65768,8/8/2025,63.61725116,5.31,1,,7.65118,,,
3/11/2026,,M1,S,2,48,b ,0.42981,7/11/2025,6.6982,8/8/2025,63.61725116,5.31,1,,7.70517,,,
3/11/2026,,M1,S,2,48,c,0.4324,7/11/2025,6.63921,8/8/2025,63.61725116,5.31,1,,7.57068,,,
3/11/2026,,M1,S,2,,E1 ,0.43064,NA,6.60166,NA,63.61725116,5.31,NA,,NA,,,
3/11/2026,,M1,S,2,,E2 ,0.43111,NA,6.70792,NA,63.61725116,5.31,NA,,NA,,,
3/11/2026,,M1,S,2,,E3,0.4296,NA,6.61368,NA,63.61725116,5.31,NA,,NA,,,
3/11/2026,,M1,S,2,,E4 ,0.43261,NA,6.62528,NA,63.61725116,5.31,1,,8.59109,,,not sure what this is 
3/11/2026,,M2,B,1,0.5,a ,0.4486,8/5/2025,2.68238,9/3/2025,63.61725116,5.31,1,9/25-9/26 6-6 pm (24 hours) ,3.89629,,,
3/11/2026,,M2,B,1,0.5,b ,0.45499,8/5/2025,2.7144,9/3/2025,63.61725116,5.31,1,9/25-9/26 6-6 pm (24 hours) ,3.58162,,,
3/11/2026,,M2,B,1,0.5,c,0.44789,8/5/2025,2.69081,9/3/2025,63.61725116,5.31,1,9/25-9/26 6-6 pm (24 hours) ,3.6066,,,
3/11/2026,,M2,B,1,2,a ,0.45427,8/5/2025,2.70777,9/3/2025,63.61725116,5.31,1,9/25-9/26 6-6 pm (24 hours) ,3.41641,,,
3/11/2026,,M2,B,1,2,b ,0.4472,8/5/2025,2.74054,9/3/2025,63.61725116,5.31,1,9/25-9/26 6-6 pm (24 hours) ,3.40885,,,
3/11/2026,,M2,B,1,2,c,0.45451,8/5/2025,2.70737,9/3/2025,63.61725116,5.31,1,9/25-9/26 6-6 pm (24 hours) ,3.35248,,,
3/11/2026,,M2,B,1,6,a ,0.45053,8/5/2025,2.69107,9/3/2025,63.61725116,5.31,1,9/25-9/26 6-6 pm (24 hours) ,4.026,,,
3/11/2026,,M2,B,1,6,b ,0.44415,8/5/2025,2.67379,9/3/2025,63.61725116,5.31,1,9/25-9/26 6-6 pm (24 hours) ,3.86639,,,
3/11/2026,,M2,B,1,6,c,0.44994,8/5/2025,2.70097,9/3/2025,63.61725116,5.31,1,9/25-9/26 6-6 pm (24 hours) ,3.92245,,,
3/11/2026,,M2,B,1,12,a ,0.4452,8/5/2025,2.67735,9/3/2025,63.61725116,5.31,1,9/25-9/26 6-6 pm (24 hours) ,3.32483,,,
3/11/2026,,M2,B,1,12,b ,0.45279,8/5/2025,2.73928,9/3/2025,63.61725116,5.31,1,9/25-9/26 6-6 pm (24 hours) ,3.4426,,,
3/11/2026,,M2,B,1,12,c,0.44457,8/5/2025,2.68487,9/3/2025,63.61725116,5.31,1,9/25-9/26 6-6 pm (24 hours) ,3.46145,,,
3/11/2026,,M2,B,1,18,a ,0.45063,8/5/2025,2.66039,9/3/2025,63.61725116,5.31,1,9/25-9/26 6-6 pm (24 hours) ,3.6688,,,
3/11/2026,,M2,B,1,18,b ,0.45603,8/5/2025,2.69179,9/3/2025,63.61725116,5.31,1,9/25-9/26 6-6 pm (24 hours) ,3.62071,,,
3/11/2026,,M2,B,1,18,c ,0.44945,8/5/2025,2.68474,9/3/2025,63.61725116,5.31,1,9/25-9/26 6-6 pm (24 hours) ,3.56958,,,
3/11/2026,,M2,B,1,24,a ,0.4573,8/5/2025,2.69196,9/3/2025,63.61725116,5.31,1,9/25-9/26 6-6 pm (24 hours) ,3.42386,,,
3/11/2026,,M2,B,1,24,b ,0.45029,8/5/2025,2.69267,9/3/2025,63.61725116,5.31,1,9/25-9/26 6-6 pm (24 hours) ,3.49529,,,
3/11/2026,,M2,B,1,24,c,0.45488,8/5/2025,2.66973,9/3/2025,63.61725116,5.31,1,9/25-9/26 6-6 pm (24 hours) ,3.44999,,,
3/11/2026,,M2,B,1,48,a ,0.44746,8/5/2025,2.69685,9/3/2025,63.61725116,5.31,1,9/25-9/26 6-6 pm (24 hours) ,3.51152,,,
3/11/2026,,M2,B,1,48,b ,0.45734,8/5/2025,2.68164,9/3/2025,63.61725116,5.31,1,9/25-9/26 6-6 pm (24 hours) ,3.50205,,,
3/11/2026,,M2,B,1,48,c,0.4525,8/5/2025,2.6949,9/3/2025,63.61725116,5.31,1,9/25-9/26 6-6 pm (24 hours) ,3.63741,,,
3/11/2026,,M2,B,2,0.5,a ,0.44256,8/5/2025,2.69989,9/3/2025,63.61725116,5.31,0.5,9/26-9/27 6- 1 pm (19 hours) ,3.4925,,,(field) see marked photos from field for filter conditions
3/11/2026,,M2,B,2,0.5,b ,0.45141,8/5/2025,2.73277,9/3/2025,63.61725116,5.31,1,9/26-9/27 6- 1 pm (19 hours) ,3.52675,,,
3/11/2026,,M2,B,2,0.5,c,0.44349,8/5/2025,2.72914,9/3/2025,63.61725116,5.31,0.25,9/26-9/27 6- 1 pm (19 hours) ,3.20485,,,(field) see marked photos from field for filter conditions
3/11/2026,,M2,B,2,2,a ,0.45018,8/5/2025,2.71593,9/3/2025,63.61725116,5.31,1,9/26-9/27 6- 1 pm (19 hours) ,3.56365,,,
3/11/2026,,M2,B,2,2,b ,0.44437,8/5/2025,2.70765,9/3/2025,63.61725116,5.31,1,9/26-9/27 6- 1 pm (19 hours) ,3.43526,,,
3/11/2026,,M2,B,2,2,c,0.45129,8/5/2025,2.69506,9/3/2025,63.61725116,5.31,1,9/26-9/27 6- 1 pm (19 hours) ,3.32839,,,did something weird weighing wise; double check 
3/11/2026,,M2,B,2,6,a ,0.45618,8/5/2025,2.68552,9/3/2025,63.61725116,5.31,1,9/26-9/27 6- 1 pm (19 hours) ,4.21805,,,
3/11/2026,,M2,B,2,6,b ,0.44967,8/5/2025,2.69575,9/3/2025,63.61725116,5.31,1,9/26-9/27 6- 1 pm (19 hours) ,3.96469,,,
3/11/2026,,M2,B,2,6,c,0.45631,8/5/2025,2.72364,9/3/2025,63.61725116,5.31,1,9/26-9/27 6- 1 pm (19 hours) ,4.06949,,,
3/11/2026,,M2,B,2,12,a ,0.44982,8/5/2025,2.68045,9/3/2025,63.61725116,5.31,1,9/26-9/27 6- 1 pm (19 hours) ,3.54276,,,
3/11/2026,,M2,B,2,12,b ,0.45347,8/5/2025,2.67075,9/3/2025,63.61725116,5.31,1,9/26-9/27 6- 1 pm (19 hours) ,3.81111,,,
3/11/2026,,M2,B,2,12,c,0.45003,8/5/2025,2.69383,9/3/2025,63.61725116,5.31,1,9/26-9/27 6- 1 pm (19 hours) ,3.73555,,,
3/11/2026,,M2,B,2,24,a ,0.45665,8/5/2025,2.68661,9/3/2025,63.61725116,5.31,1,9/26-9/27 6- 1 pm (19 hours) ,3.52346,,,
3/11/2026,,M2,B,2,24,b ,0.45194,8/5/2025,2.6965,9/3/2025,63.61725116,5.31,1,9/26-9/27 6- 1 pm (19 hours) ,3.58505,,,
3/11/2026,,M2,B,2,24,c,0.4456,8/5/2025,2.66716,9/3/2025,63.61725116,5.31,1,9/26-9/27 6- 1 pm (19 hours) ,3.51276,,,
3/11/2026,,M2,B,2,48,a ,0.45315,8/5/2025,2.66142,9/3/2025,63.61725116,5.31,1,9/26-9/27 6- 1 pm (19 hours) ,3.72459,,,
3/11/2026,,M2,B,2,48,b ,0.44183,8/5/2025,2.66504,9/3/2025,63.61725116,5.31,1,9/26-9/27 6- 1 pm (19 hours) ,3.52271,,,
3/11/2026,,M2,B,2,48,c,0.45193,8/5/2025,2.67185,9/3/2025,63.61725116,5.31,1,9/26-9/27 6- 1 pm (19 hours) ,3.68054,,,
3/11/2026,,M2,B,,,E1 ,0.42215,NA,2.74485,NA,63.61725116,5.31,NA,NA,NA,,,
3/11/2026,,M2,B,,,E2 ,0.45383,NA,2.73369,NA,63.61725116,5.31,NA,NA,NA,,,
3/11/2026,,M2,B,,,E3,0.45371,NA,2.7561,NA,63.61725116,5.31,NA,NA,NA,,,
3/11/2026,,M2,B,,,E4 ,0.44984,NA,2.71994,NA,63.61725116,5.31,NA,NA,NA,,,
3/11/2026,,M2 ,G,1,0.5,a,0.44514,8/6/2025,2.68751,9/6/2025,63.61725116,5.31,0.5,(no duration of time written) ,4.4427,,,(field) see marked photos from field for filter conditions
3/11/2026,,M2 ,G,1,0.5,b ,0.45186,8/6/2025,2.65881,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,4.35966,,,
3/11/2026,,M2 ,G,1,0.5,c,0.45736,8/6/2025,2.6764,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,4.6319,,,
3/11/2026,,M2 ,G,1,2,a,0.45318,8/6/2025,2.669,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,3.59707,,,
3/11/2026,,M2 ,G,1,2,b ,0.45638,8/6/2025,2.67718,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,7.91135,,,
3/11/2026,,M2 ,G,1,2,c,0.4524,8/6/2025,2.67565,9/6/2025,63.61725116,2.655,1,(no duration of time written) ,10.35836,,,missing one rubber band-add in the surface area
3/11/2026,,M2 ,G,1,6,a,0.45703,8/6/2025,2.68386,9/6/2025,63.61725116,2.655,1,(no duration of time written) ,5.0293,,,missing one rubber band-add in the surface area
3/11/2026,,M2 ,G,1,6,b ,0.45208,8/6/2025,2.68726,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,3.96535,,,
3/11/2026,,M2 ,G,1,6,c,0.4571,8/6/2025,2.66818,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,4.64772,,,
3/11/2026,,M2 ,G,1,12,a,0.45782,8/6/2025,2.66796,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,4.60152,,,
3/11/2026,,M2 ,G,1,12,b ,0.45168,8/6/2025,2.67202,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,4.46683,,,
3/11/2026,,M2 ,G,1,12,c,0.45783,8/6/2025,2.67406,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,4.34154,,,
3/11/2026,,M2 ,G,1,24,a ,0.4513,8/6/2025,2.69528,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,3.80414,,,
3/11/2026,,M2 ,G,1,24,b ,0.4563,8/6/2025,2.70407,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,3.64397,,,
3/11/2026,,M2 ,G,1,24,c,0.45342,8/6/2025,2.73005,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,3.75926,,,
3/11/2026,,M2 ,G,1,48,a,0.4584,8/6/2025,2.66784,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,3.55942,,,
3/11/2026,,M2 ,G,1,48,b ,0.45936,8/6/2025,2.70595,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,3.56777,,,
3/11/2026,,M2 ,G,1,48,c,0.45209,8/6/2025,2.67659,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,3.45662,,,
3/11/2026,,M2 ,G,2,0.5,a,0.45796,8/6/2025,2.67488,9/6/2025,63.61725116,5.31,0,(no duration of time written) ,118.8,,,"""no filter RB"" all sand on it; tons of sand! "
3/11/2026,,M2 ,G,2,0.5,b ,0.45434,8/6/2025,2.6681,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,101.3795,,,tons of sand! 
3/11/2026,,M2 ,G,2,0.5,c,0.45937,8/6/2025,2.69331,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,77.0939,,,tons of sand! 
3/11/2026,,M2 ,G,2,2,a,0.45446,8/6/2025,2.67221,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,99.9259,,,tons of sand! 
3/11/2026,,M2 ,G,2,2,b ,0.45948,8/6/2025,2.6869,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,113.16,,,tons of sand! 
3/11/2026,,M2 ,G,2,2,c,0.45696,8/6/2025,2.67332,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,149.47,,,tons of sand! 
3/11/2026,,M2 ,G,2,6,a,0.45597,8/6/2025,2.66126,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,5.63247,,,
3/11/2026,,M2 ,G,2,6,b ,0.45681,8/6/2025,2.71372,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,5.41078,,,
3/11/2026,,M2 ,G,2,6,c,0.45374,8/6/2025,2.70322,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,5.12377,,,
3/11/2026,,M2 ,G,2,12,a,0.45594,8/6/2025,2.68196,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,3.84379,,,
3/11/2026,,M2 ,G,2,12,b ,0.45634,8/6/2025,2.69858,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,3.8944,,,
3/11/2026,,M2 ,G,2,12,c,0.45488,8/6/2025,2.70897,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,3.92762,,,
3/11/2026,,M2 ,G,2,24,a ,0.4555,8/6/2025,2.71391,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,3.43589,,,
3/11/2026,,M2 ,G,2,24,b ,0.45434,8/6/2025,2.68773,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,3.37965,,,
3/11/2026,,M2 ,G,2,24,c,0.45622,8/6/2025,2.73862,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,3.43764,,,
3/11/2026,,M2 ,G,2,48,a,0.4559,8/6/2025,2.7107,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,3.39147,,,
3/11/2026,,M2 ,G,2,48,b ,0.45714,8/6/2025,2.74706,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,3.38677,,,
3/11/2026,,M2 ,G,2,48,c,0.45704,8/6/2025,2.71914,9/6/2025,63.61725116,5.31,1,(no duration of time written) ,3.43026,,,
3/11/2026,,M2 ,G,,,E-1 ,0.45168,NA,2.74113,NA,63.61725116,5.31,NA,,NA,,,
3/11/2026,,M2 ,G,,,E-2 ,0.45391,NA,2.72304,NA,63.61725116,5.31,NA,,NA,,,
3/11/2026,,M2 ,G,,,E-3 ,0.45331,NA,2.7252,NA,63.61725116,5.31,NA,,NA,,,
3/11/2026,,M2 ,G,,,E-4 ,0.45262,NA,2.7112,NA,63.61725116,5.31,NA,,NA,,,
3/11/2026,,M2 ,C,1,0.5,a,0.45387,8/7/2025,2.71427,9/5/2025,63.61725116,5.31,0,9/28-9/29 3-6 pm (27 hours at 65 C) ,2.71356,,,P51 bag measurement; no sediment 
3/11/2026,,M2 ,C,1,0.5,b ,0.44626,8/7/2025,2.74453,9/5/2025,63.61725116,5.31,0,9/28-9/29 3-6 pm (27 hours at 65 C) ,2.93708,,,P52 bag measurement
3/11/2026,,M2 ,C,1,0.5,c,0.45175,8/7/2025,2.72547,9/5/2025,63.61725116,5.31,0.75,9/28-9/29 3-6 pm (27 hours at 65 C) ,3.18254,,,P53 bag measurement
3/11/2026,,M2 ,C,1,2,a,0.44774,8/7/2025,2.71831,9/5/2025,63.61725116,5.31,0.25,9/28-9/29 3-6 pm (27 hours at 65 C) ,3.07767,,,P54 bag measurement
3/11/2026,,M2 ,C,1,2,b ,0.45093,8/7/2025,2.74593,9/5/2025,63.61725116,5.31,1,9/28-9/29 3-6 pm (27 hours at 65 C) ,3.44034,,,P55
3/11/2026,,M2 ,C,1,2,c,0.4458,8/7/2025,2.73892,9/5/2025,63.61725116,5.31,0.25,9/28-9/29 3-6 pm (27 hours at 65 C) ,3.38361,,,P56
3/11/2026,,M2 ,C,1,6,a,0.45145,8/7/2025,2.73288,9/5/2025,63.61725116,5.31,1,9/28-9/29 3-6 pm (27 hours at 65 C) ,3.51484,,,P57
3/11/2026,,M2 ,C,1,6,b ,0.44721,8/7/2025,2.68356,9/5/2025,63.61725116,5.31,0.5,9/28-9/29 3-6 pm (27 hours at 65 C) ,3.02656,,,P58
3/11/2026,,M2 ,C,1,6,c,0.44802,8/7/2025,2.68862,9/5/2025,63.61725116,5.31,0.5,9/28-9/29 3-6 pm (27 hours at 65 C) ,3.13796,,,P59
3/11/2026,,M2 ,C,1,12,a,0.45203,8/7/2025,2.69595,9/5/2025,63.61725116,5.31,1,9/28-9/29 3-6 pm (27 hours at 65 C) ,4.26269,,,P60
3/11/2026,,M2 ,C,1,12,b ,0.44824,8/7/2025,2.69967,9/5/2025,63.61725116,5.31,0.75,9/28-9/29 3-6 pm (27 hours at 65 C) ,3.34066,,,P61
3/11/2026,,M2 ,C,1,12,c,0.45023,8/7/2025,2.70464,9/5/2025,63.61725116,5.31,0.75,9/28-9/29 3-6 pm (27 hours at 65 C) ,3.67796,,,P62
3/11/2026,,M2 ,C,1,24,a ,0.44745,8/7/2025,2.70563,9/5/2025,63.61725116,5.31,1,9/28-9/29 3-6 pm (27 hours at 65 C) ,3.71726,,,P63
3/11/2026,,M2 ,C,1,24,b ,0.44859,8/7/2025,2.68669,9/5/2025,63.61725116,5.31,0.75,9/28-9/29 3-6 pm (27 hours at 65 C) ,3.79141,,,P64
3/11/2026,,M2 ,C,1,24,c,0.45339,8/7/2025,2.69145,9/5/2025,63.61725116,5.31,1,9/28-9/29 3-6 pm (27 hours at 65 C) ,3.77652,,,P65
3/11/2026,,M2 ,C,1,48,a,0.44925,8/7/2025,2.70035,9/5/2025,63.61725116,5.31,1,9/28-9/29 3-6 pm (27 hours at 65 C) ,3.39817,,,P66
3/11/2026,,M2 ,C,1,48,b ,0.4541,8/7/2025,2.68555,9/5/2025,63.61725116,5.31,1,9/28-9/29 3-6 pm (27 hours at 65 C) ,3.73082,,,P67
3/11/2026,,M2 ,C,1,48,c,0.45011,8/7/2025,2.71584,9/5/2025,63.61725116,5.31,1,9/28-9/29 3-6 pm (27 hours at 65 C) ,3.39777,,,P68
3/11/2026,,M2 ,C,2,0.5,a,0.45309,8/7/2025,2.74541,9/5/2025,63.61725116,5.31,1,9/29-9/30 6 pm-2 pm (20 hours at 65 C) ,3.62898,,,P69
3/11/2026,,M2 ,C,2,0.5,b ,0.44693,8/7/2025,2.7356,9/5/2025,63.61725116,5.31,1,,3.40331,,,P70
3/11/2026,,M2 ,C,2,0.5,c,0.45363,8/7/2025,2.729,9/5/2025,63.61725116,5.31,0.5,,3.13312,,,P71
3/11/2026,,M2 ,C,2,2,a,0.44627,8/7/2025,2.73017,9/5/2025,63.61725116,5.31,1,,3.3258,,,P72
3/11/2026,,M2 ,C,2,2,b ,0.42764,8/7/2025,2.75752,9/5/2025,63.61725116,5.31,0.5,,3.2897,,,P73
3/11/2026,,M2 ,C,2,2,c,0.43385,8/7/2025,2.74254,9/5/2025,63.61725116,5.31,1,,3.41045,,,P74
3/11/2026,,M2 ,C,2,6,a,0.43416,8/7/2025,2.72521,9/5/2025,63.61725116,5.31,1, ,3.42973,,,P75
3/11/2026,,M2 ,C,2,6,b ,0.431,8/7/2025,2.71363,9/5/2025,63.61725116,5.31,1,,3.34408,,,P76
3/11/2026,,M2 ,C,2,6,c,0.42952,8/7/2025,2.74672,9/5/2025,63.61725116,5.31,1,,3.44772,,,P77
3/11/2026,,M2 ,C,2,12,a,0.43353,8/7/2025,2.74447,9/5/2025,63.61725116,5.31,1,,3.42782,,,P78
3/11/2026,,M2 ,C,2,12,b ,0.43387,8/7/2025,2.74882,9/5/2025,63.61725116,5.31,0.75,,3.435,,,P79
3/11/2026,,M2 ,C,2,12,c,0.43482,8/7/2025,2.74164,9/5/2025,63.61725116,5.31,1,,3.43797,,,P80
3/11/2026,,M2 ,C,2,24,a ,0.43548,8/7/2025,2.74715,9/5/2025,63.61725116,5.31,1,,4.05815,,,P81
3/11/2026,,M2 ,C,2,24,b ,0.45791,8/7/2025,2.71076,9/5/2025,63.61725116,5.31,1,,4.20283,,,P82
3/11/2026,,M2 ,C,2,24,c,0.4344,8/7/2025,2.72438,9/5/2025,63.61725116,5.31,0.75? ,,4.04139,,,P83
3/11/2026,,M2 ,C,2,48,a,0.45832,8/7/2025,2.72609,9/5/2025,63.61725116,5.31,1,,3.67127,,,P84
3/11/2026,,M2 ,C,2,48,b ,0.43766,8/7/2025,2.73513,9/5/2025,63.61725116,5.31,1,,4.43458,,,P85
3/11/2026,,M2 ,C,2,48,c,0.43615,8/7/2025,2.68925,9/5/2025,63.61725116,5.31,1,,3.83015,,,P86
3/11/2026,,M2 ,C,,,E-1 ,0.45842,NA,2.71841,NA,63.61725116,5.31,NA,,NA,,,
3/11/2026,,M2 ,C,,,E-2 ,0.45825,NA,2.69899,NA,63.61725116,5.31,NA,,NA,,,
3/11/2026,,M2 ,C,,,E-3 ,0.43565,NA,2.71806,NA,63.61725116,5.31,NA,,NA,,,
3/11/2026,,M2 ,C,,,E-4 ,0.45684,8/8/2025,2.71899,9/8/2025,63.61725116,5.31,NA,,NA,,,
3/11/2026,,M2 ,S,1,0.5,a,0.4361,8/8/2025,2.69119,9/8/2025,63.61725116,5.31,0.5,,8.92432,,,
3/11/2026,,M2 ,S,1,0.5,b ,0.45852,8/8/2025,2.70263,9/8/2025,63.61725116,5.31,0,,3.74347,,,looks like 1/4 filter 
3/11/2026,,M2 ,S,1,0.5,c,0.43649,8/8/2025,2.7073,9/8/2025,63.61725116,5.31,0,,2.7052,,,no filter collection 
3/11/2026,,M2 ,S,1,2,a,0.44137,8/8/2025,2.70533,9/8/2025,63.61725116,5.31,1,,5.58784,,,(reworked)used 2c bag-2.70533
3/11/2026,,M2 ,S,1,2,b ,0.44128,8/8/2025,2.72231,9/8/2025,63.61725116,5.31,1,,8.80323,,,(reworked)used 2a bag-2.72231
3/11/2026,,M2 ,S,1,2,c,0.45102,8/8/2025,2.72276,9/8/2025,63.61725116,5.31,1,,8.09262,,,(reworked)used 2b bag-2.72276
3/11/2026,,M2 ,S,1,6,a,0.45248,8/8/2025,2.7266,9/8/2025,63.61725116,5.31,1,,3.97061,,,
3/11/2026,,M2 ,S,1,6,b ,0.44158,8/8/2025,2.70474,9/8/2025,63.61725116,5.31,1,,3.84658,,,
3/11/2026,,M2 ,S,1,6,c,0.45342,8/8/2025,2.72305,9/8/2025,63.61725116,5.31,0.5,,3.57452,,,
3/11/2026,,M2 ,S,1,12,a,0.43847,8/8/2025,2.69738,9/8/2025,63.61725116,5.31,1,,3.52598,,,
3/11/2026,,M2 ,S,1,12,b ,0.43691,8/8/2025,2.72348,9/8/2025,63.61725116,5.31,1,,3.53444,,,
3/11/2026,,M2 ,S,1,12,c,0.45883,8/8/2025,2.69975,9/8/2025,63.61725116,5.31,1,,3.59743,,,
3/11/2026,,M2 ,S,1,24,a ,0.43507,8/8/2025,2.70224,9/8/2025,63.61725116,5.31,1,,3.53721,,,
3/11/2026,,M2 ,S,1,24,b ,0.45863,8/8/2025,2.72498,9/8/2025,63.61725116,5.31,1,,3.60843,,,
3/11/2026,,M2 ,S,1,24,c,0.43634,8/8/2025,2.71093,9/8/2025,63.61725116,5.31,1,,3.40971,,,
