Study.Phase,Site,Tran,Dist,Replicate,Date.placed.in.field,Date.removed.from.field,Year,Flux,Filter_Num,RB_Num,Flood_Obsv,BigBio_Obsv,SmallBio_Obsv,Drop_Obsv,OpenBag_Obsv,Position_Obsv,DryTime_Obsv,NegValue_Num,Master_Flag,marsh_edge_type,marsh_orientation,Phen_Period,Marsh_Area,Point_ID,Elevation_m,z_star
M2,Buck'sLanding,T2,2,b,2025-08-05,2025-09-03,2025,1.535259128,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B2-2b,1.7654051308102614,0.872611465
M2,Buck'sLanding,T2,2,c,2025-08-05,2025-09-03,2025,0.986719996,1,0,0,0,0,0,0,0,0,0,Review,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B2-2c,1.7696723393446787,0.877565464
M2,Buck'sLanding,T2,6,a,2025-08-05,2025-09-03,2025,5.834190658,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B2-6a,1.843738887477775,0.963552725
M2,Buck'sLanding,T2,6,b,2025-08-05,2025-09-03,2025,4.440727812,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B2-6b,1.8394716789433576,0.958598726
M2,Buck'sLanding,T2,6,c,2025-08-05,2025-09-03,2025,4.821615606,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B2-6c,1.8376428752857503,0.956475584
M2,Buck'sLanding,T2,12,a,2025-08-05,2025-09-03,2025,2.235838997,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B2-12a,1.84008128016256,0.95930644
M2,Buck'sLanding,T2,12,b,2025-08-05,2025-09-03,2025,3.723182256,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B2-12b,1.835814071628143,0.954352442
M2,Buck'sLanding,T2,12,c,2025-08-05,2025-09-03,2025,3.207165207,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B2-12c,1.822098044196088,0.938428875
M2,Buck'sLanding,T2,24,a,2025-08-05,2025-09-03,2025,2.060815988,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B2-24a,1.8266700533401063,0.94373673
M2,Buck'sLanding,T2,24,b,2025-08-05,2025-09-03,2025,2.36657777,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B2-24b,1.8294132588265175,0.946921444
M2,Buck'sLanding,T2,24,c,2025-08-05,2025-09-03,2025,2.168138861,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B2-24c,1.8446532893065783,0.964614296
M2,Buck'sLanding,T2,48,a,2025-08-05,2025-09-03,2025,3.30652017,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Upland,B2-48a,1.8416052832105665,0.961075725
M2,Buck'sLanding,T2,48,b,2025-08-05,2025-09-03,2025,2.25399716,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Upland,B2-48b,1.8525781051562105,0.973814579
M2,Buck'sLanding,T2,48,c,2025-08-05,2025-09-03,2025,3.017832481,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Upland,B2-48c,1.849530099060198,0.970276008
M2,CorteMadera,T1,0.5,b,2025-08-07,2025-09-05,2025,NA,1,0,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge,C1-0.5b,1.6684785369570738,0.783272727
M2,CorteMadera,T1,0.5,c,2025-08-07,2025-09-05,2025,0.854662271,1,0,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge,C1-0.5c,1.6614681229362456,0.774909091
M2,CorteMadera,T1,2,a,2025-08-07,2025-09-05,2025,5.364517577,1,0,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge,C1-2a,1.6462280924561847,0.756727273
M2,CorteMadera,T1,2,b,2025-08-07,2025-09-05,2025,1.319746125,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge,C1-2b,1.6480568961137922,0.758909091
M2,CorteMadera,T1,2,c,2025-08-07,2025-09-05,2025,11.56138366,1,0,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge,C1-2c,1.6462280924561847,0.756727273
M2,CorteMadera,T1,6,a,2025-08-07,2025-09-05,2025,1.791478938,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge,C1-6a,1.664516129032258,0.778545455
M2,CorteMadera,T1,6,b,2025-08-07,2025-09-05,2025,1.294324697,1,0,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge,C1-6b,1.6620777241554483,0.775636364
M2,CorteMadera,T1,6,c,2025-08-07,2025-09-05,2025,2.442733648,1,0,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge,C1-6c,1.6529337058674116,0.764727273
M2,CorteMadera,T1,12,a,2025-08-07,2025-09-05,2025,6.042115175,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform,C1-12a,1.6413512827025651,0.750909091
M2,CorteMadera,T1,12,b,2025-08-07,2025-09-05,2025,2.202901354,1,0,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform,C1-12b,1.6447040894081788,0.754909091
M2,CorteMadera,T1,12,c,2025-08-07,2025-09-05,2025,4.593906823,1,0,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform,C1-12c,1.659029718059436,0.772
M2,CorteMadera,T1,24,a,2025-08-07,2025-09-05,2025,3.058051457,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform,C1-24a,1.7199898399796798,0.844727273
M2,CorteMadera,T1,24,b,2025-08-07,2025-09-05,2025,5.552441013,1,0,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform,C1-24b,1.7184658369316737,0.842909091
M2,CorteMadera,T1,24,c,2025-08-07,2025-09-05,2025,3.42392489,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform,C1-24c,1.7141986283972566,0.837818182
M2,CorteMadera,T1,48,a,2025-08-07,2025-09-05,2025,1.347335692,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Upland,C1-48a,1.732486665,0.859636364
M2,CorteMadera,T1,48,b,2025-08-07,2025-09-05,2025,3.204346626,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Upland,C1-48b,1.7108458216916431,0.833818182
M2,CorteMadera,T1,48,c,2025-08-07,2025-09-05,2025,1.256544877,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Upland,C1-48c,1.7065786131572265,0.828727273
M2,CorteMadera,T2,0.5,a,2025-08-07,2025-09-05,2025,2.333351042,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge,C2-0.5a,1.621234442468885,0.726909091
M2,CorteMadera,T2,0.5,b,2025-08-07,2025-09-05,2025,1.196704244,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge,C2-0.5b,1.6392176784353567,0.748363636
M2,CorteMadera,T2,0.5,c,2025-08-07,2025-09-05,2025,1.922109304,1,0,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge,C2-0.5c,1.6495808991617982,0.760727273
M2,CorteMadera,T2,2,a,2025-08-07,2025-09-05,2025,0.809583051,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge,C2-2a,1.656286512573025,0.768727273
M2,CorteMadera,T2,2,b,2025-08-07,2025-09-05,2025,3.451243439,1,0,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge,C2-2b,1.6544577089154178,0.766545455
M2,CorteMadera,T2,2,c,2025-08-07,2025-09-05,2025,1.268686455,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge,C2-2c,1.6556769113538228,0.768
M2,CorteMadera,T2,6,a,2025-08-07,2025-09-05,2025,1.465445056,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge,C2-6a,1.6623825247650494,0.776
M2,CorteMadera,T2,6,b,2025-08-07,2025-09-05,2025,1.08108824,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge,C2-6b,1.6727457454914911,0.788363636
M2,CorteMadera,T2,6,c,2025-08-07,2025-09-05,2025,1.471515845,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge,C2-6c,1.6675641351282702,0.782181818
M2,CorteMadera,T2,12,a,2025-08-07,2025-09-05,2025,1.354111126,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform,C2-12a,1.664820929641859,0.778909091
M2,CorteMadera,T2,12,b,2025-08-07,2025-09-05,2025,2.607385727,1,0,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform,C2-12b,1.6651257302514604,0.779272727
M2,CorteMadera,T2,12,c,2025-08-07,2025-09-05,2025,1.417474984,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform,C2-12c,1.6657353314706629,0.78
M2,CorteMadera,T2,24,a,2025-08-07,2025-09-05,2025,4.745622339,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform,C2-24a,1.6794513589027176,0.796363636
M2,CorteMadera,T2,24,b,2025-08-07,2025-09-05,2025,5.605506212,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform,C2-24b,1.6843281686563372,0.802181818
M2,CorteMadera,T2,24,c,2025-08-07,2025-09-05,2025,NA,1,0,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform,C2-24c,1.6751841503683007,0.791272727
M2,CorteMadera,T2,48,a,2025-08-07,2025-09-05,2025,2.638950215,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Upland,C2-48a,1.6794513589027176,0.796363636
M2,CorteMadera,T2,48,b,2025-08-07,2025-09-05,2025,6.839339834,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Upland,C2-48b,1.6821945643891287,0.799636364
M2,CorteMadera,T2,48,c,2025-08-07,2025-09-05,2025,3.819989656,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Upland,C2-48c,1.673050546101092,0.788727273
M2,SanPablo,T1,0.5,a,2025-08-08,2025-09-08,2025,61.00069876,1,0,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S1-0.5a,1.706273812547625,0.771628722
M2,SanPablo,T1,0.5,b,2025-08-08,2025-09-08,2025,NA,1,0,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S1-0.5b,1.722733045466091,0.790542907
M2,SanPablo,T1,2,a,2025-08-08,2025-09-08,2025,12.37816004,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S1-2a,1.6913385826771654,0.754465849
M2,SanPablo,T1,2,b,2025-08-08,2025-09-08,2025,28.59662555,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S1-2b,1.7202946405892812,0.787740806
M2,SanPablo,T1,2,c,2025-08-08,2025-09-08,2025,24.94170295,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S1-2c,1.7550419100838202,0.827670753
M2,SanPablo,T1,6,a,2025-08-08,2025-09-08,2025,4.013569486,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S1-6a,1.8266700533401063,0.909982487
M2,SanPablo,T1,6,b,2025-08-08,2025-09-08,2025,3.550771504,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S1-6b,1.8254508509017016,0.908581436
M2,SanPablo,T1,6,c,2025-08-08,2025-09-08,2025,6.33587526,1,0,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S1-6c,1.83002286004572,0.913835377
M2,SanPablo,T1,12,a,2025-08-08,2025-09-08,2025,1.978211645,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Late_Dry
(Months 1-3)",Platform,S1-12a,1.877266954533909,0.968126095
M2,SanPablo,T1,12,b,2025-08-08,2025-09-08,2025,1.896675636,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Late_Dry
(Months 1-3)",Platform,S1-12b,1.889763779527559,0.982486865
M2,SanPablo,T1,12,c,2025-08-08,2025-09-08,2025,2.225253584,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Late_Dry
(Months 1-3)",Platform,S1-12c,1.8851917703835408,0.977232925
M2,SanPablo,T1,24,a,2025-08-08,2025-09-08,2025,2.02775187,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Late_Dry
(Months 1-3)",Platform,S1-24a,1.9751079502159004,1.08056042
M2,SanPablo,T1,24,b,2025-08-08,2025-09-08,2025,2.154112402,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Late_Dry
(Months 1-3)",Platform,S1-24b,1.984861569723139,1.091768827
M2,SanPablo,T1,24,c,2025-08-08,2025-09-08,2025,1.330740687,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Late_Dry
(Months 1-3)",Platform,S1-24c,1.9751079502159004,1.08056042
M2,SanPablo,T1,48,a,2025-08-08,2025-09-08,2025,0.815715037,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Late_Dry
(Months 1-3)",Upland,S1-48a,2.013208026416053,1.124343257
M2,SanPablo,T1,48,b,2025-08-08,2025-09-08,2025,1.973140998,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Late_Dry
(Months 1-3)",Upland,S1-48b,2.0159512319024637,1.127495622
M2,SanPablo,T1,48,c,2025-08-08,2025-09-08,2025,1.074115225,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Late_Dry
(Months 1-3)",Upland,S1-48c,2.0144272288544576,1.125744308
M2,SanPablo,T2,0.5,a,2025-08-08,2025-09-08,2025,4.539192789,1,0,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S2-0.5a,1.727305054610109,0.795796848
M2,SanPablo,T2,0.5,b,2025-08-08,2025-09-08,2025,18.2150329,1,0,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S2-0.5b,1.7297434594869188,0.798598949
M2,SanPablo,T2,0.5,c,2025-08-08,2025-09-08,2025,9.070982434,1,0,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S2-0.5c,1.721818643637287,0.789492119
M2,SanPablo,T2,2,a,2025-08-08,2025-09-08,2025,61.06038028,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S2-2a,1.7401066802133602,0.810507881
M2,SanPablo,T2,2,b,2025-08-08,2025-09-08,2025,30.66473977,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S2-2b,1.751993903987808,0.824168126
M2,SanPablo,T2,2,c,2025-08-08,2025-09-08,2025,24.38377962,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S2-2c,1.750469900939802,0.822416813
M2,SanPablo,T2,6,a,2025-08-08,2025-09-08,2025,2.192852147,1,0,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S2-6a,1.8239268478536956,0.906830123
M2,SanPablo,T2,6,b,2025-08-08,2025-09-08,2025,4.421705891,1,0,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S2-6b,1.8135636271272544,0.894921191
M2,SanPablo,T2,6,c,2025-08-08,2025-09-08,2025,6.49935293,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S2-6c,1.8083820167640337,0.888966725
M2,SanPablo,T2,12,a,2025-08-08,2025-09-08,2025,3.04127286,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Late_Dry
(Months 1-3)",Platform,S2-12a,1.899517399034798,0.993695271
M2,SanPablo,T2,12,b,2025-08-08,2025-09-08,2025,3.9949095039999998,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Late_Dry
(Months 1-3)",Platform,S2-12b,1.8912877825755652,0.984238179
M2,SanPablo,T2,12,c,2025-08-08,2025-09-08,2025,NA,1,0,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Late_Dry
(Months 1-3)",Platform,S2-12c,1.8836677673355344,0.975481611
M2,SanPablo,T2,24,a,2025-08-08,2025-09-08,2025,NA,1,0,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Late_Dry
(Months 1-3)",Platform,S2-24a,2.0001016002032004,1.109281961
M2,SanPablo,T2,24,b,2025-08-08,2025-09-08,2025,NA,1,0,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Late_Dry
(Months 1-3)",Platform,S2-24b,1.9979679959359915,1.106830123
M2,SanPablo,T2,24,c,2025-08-08,2025-09-08,2025,NA,1,0,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Late_Dry
(Months 1-3)",Platform,S2-24c,1.9915671831343664,1.099474606
M2,SanPablo,T2,48,a,2025-08-08,2025-09-08,2025,2.252178721,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Late_Dry
(Months 1-3)",Upland,S2-48a,2.0138176276352553,1.125043783
M2,SanPablo,T2,48,b,2025-08-08,2025-09-08,2025,3.409655389,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Late_Dry
(Months 1-3)",Upland,S2-48b,2.022961645923292,1.135551664
M2,SanPablo,T2,48,c,2025-08-08,2025-09-08,2025,2.236206182,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Late_Dry
(Months 1-3)",Upland,S2-48c,2.0205232410464817,1.132749562
M3,Buck'sLanding,T1,0.5,a,2025-09-03,2025-10-08,2025,7.780863427,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B1-0.5a,1.6544577089154178,0.743807502
M3,Buck'sLanding,T1,0.5,b,2025-09-03,2025-10-08,2025,7.164947831,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B1-0.5b,1.6599441198882396,0.750176929
M3,Buck'sLanding,T1,0.5,c,2025-09-03,2025-10-08,2025,5.316976487,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B1-0.5c,1.6611633223266449,0.751592357
M3,Buck'sLanding,T1,2,a,2025-09-03,2025-10-08,2025,2.349138191,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B1-2a,1.7718059436118871,0.880042463
M3,Buck'sLanding,T1,2,b,2025-09-03,2025-10-08,2025,1.993753904,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B1-2b,1.7794259588519177,0.888888889
M3,Buck'sLanding,T1,2,c,2025-09-03,2025-10-08,2025,1.665226663,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B1-2c,1.7669291338582676,0.87438075
M3,Buck'sLanding,T1,6,a,2025-09-03,2025-10-08,2025,3.068080648,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B1-6a,1.8138684277368553,0.928874735
M3,Buck'sLanding,T1,6,b,2025-09-03,2025-10-08,2025,4.850571101,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B1-6b,1.806248412496825,0.920028309
M3,Buck'sLanding,T1,6,c,2025-09-03,2025-10-08,2025,4.885871499,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B1-6c,1.8053340106680211,0.918966737
M3,Buck'sLanding,T1,12,a,2025-09-03,2025-10-08,2025,1.480775347,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B1-12a,1.8483108966217932,0.96886058
M3,Buck'sLanding,T1,12,b,2025-09-03,2025-10-08,2025,1.304273357,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B1-12b,1.8461772923545847,0.966383581
M3,Buck'sLanding,T1,12,c,2025-09-03,2025-10-08,2025,1.283928471,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B1-12c,1.8428244856489713,0.962491154
M3,Buck'sLanding,T1,18,a,2025-09-03,2025-10-08,2025,1.582993802,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B1-18a,1.8736093472186943,0.998230715
M3,Buck'sLanding,T1,18,b,2025-09-03,2025-10-08,2025,1.446373178,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B1-18b,1.8745237490474984,0.999292286
M3,Buck'sLanding,T1,18,c,2025-09-03,2025-10-08,2025,1.187952707,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B1-18c,1.8806197612395223,1.006369427
M3,Buck'sLanding,T1,24,a,2025-09-03,2025-10-08,2025,1.15453859,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B1-24a,1.8641605283210565,0.987261146
M3,Buck'sLanding,T1,24,b,2025-09-03,2025-10-08,2025,1.439456815,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B1-24b,1.869037338074676,0.992922859
M3,Buck'sLanding,T1,24,c,2025-09-03,2025-10-08,2025,1.410354196,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B1-24c,1.8714757429514857,0.995753715
M3,Buck'sLanding,T1,48,a,2025-09-03,2025-10-08,2025,1.885292757,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Upland,B1-48a,1.856845313690627,0.978768577
M3,Buck'sLanding,T1,48,b,2025-09-03,2025-10-08,2025,1.81060502,0,0,0,0,0,1,0,0,0,0,Review,Ramped,East.facing,"Late_Dry
(Months 1-3)",Upland,B1-48b,1.850749301498603,0.971691437
M3,Buck'sLanding,T1,48,c,2025-09-03,2025-10-08,2025,2.232368426,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Upland,B1-48c,1.8516637033274064,0.972753008
M3,Buck'sLanding,T2,0.5,a,2025-09-03,2025-10-08,2025,8.378320417,1,0,0,0,0,1,0,0,0,0,Review,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B2-0.5a,1.6325120650241298,0.718329795
M3,Buck'sLanding,T2,0.5,a,2025-09-03,2025-10-08,2025,8.378320417,1,0,0,0,0,1,0,0,0,0,Review,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B2-0.5a,1.635255270510541,0.721514508
M3,Buck'sLanding,T2,0.5,b,2025-09-03,2025-10-08,2025,8.805652843,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B2-0.5b,1.6431800863601729,0.730714791
M3,Buck'sLanding,T2,0.5,c,2025-09-03,2025-10-08,2025,5.038660245,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B2-0.5c,1.6407416814833629,0.727883935
M3,Buck'sLanding,T2,2,a,2025-09-03,2025-10-08,2025,2.109266148,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B2-2a,1.773329946659893,0.881811748
M3,Buck'sLanding,T2,2,b,2025-09-03,2025-10-08,2025,1.865352075,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B2-2b,1.7654051308102614,0.872611465
M3,Buck'sLanding,T2,2,c,2025-09-03,2025-10-08,2025,2.00044571,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B2-2c,1.7696723393446787,0.877565464
M3,Buck'sLanding,T2,6,a,2025-09-03,2025-10-08,2025,3.617617123,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B2-6a,1.843738887477775,0.963552725
M3,Buck'sLanding,T2,6,b,2025-09-03,2025-10-08,2025,4.067270539,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B2-6b,1.8394716789433576,0.958598726
M3,Buck'sLanding,T2,6,c,2025-09-03,2025-10-08,2025,2.91771712,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B2-6c,1.8376428752857503,0.956475584
M3,Buck'sLanding,T2,12,a,2025-09-03,2025-10-08,2025,2.516792625,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B2-12a,1.84008128016256,0.95930644
M3,Buck'sLanding,T2,12,b,2025-09-03,2025-10-08,2025,3.128306899,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B2-12b,1.835814071628143,0.954352442
M3,Buck'sLanding,T2,12,c,2025-09-03,2025-10-08,2025,2.343973374,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B2-12c,1.822098044196088,0.938428875
M3,Buck'sLanding,T2,24,a,2025-09-03,2025-10-08,2025,1.595569007,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B2-24a,1.8266700533401063,0.94373673
