Study.Phase,Site,Tran,Dist,Replicate,Date.placed.in.field,Date.removed.from.field,Year,Flux,Filter_Num,RB_Num,Flood_Obsv,BigBio_Obsv,SmallBio_Obsv,Drop_Obsv,OpenBag_Obsv,Position_Obsv,DryTime_Obsv,NegValue_Num,Master_Flag,Month,marsh_edge_type,marsh_orientation,Phen_Period,Marsh_Area,Point_ID,Elevation_m,z_star
M1,SanPablo,T1,2,a,2025-07-11,2025-08-08,2025,6.530798188,0,0,0,1,0,0,0,0,0,0,Review,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S1-2a,1.6913385826771654,0.754465849
M1,SanPablo,T1,2,b,2025-07-11,2025-08-08,2025,24.21625267,0,0,0,0,0,0,0,0,0,0,OK,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S1-2b,1.7202946405892812,0.787740806
M1,SanPablo,T1,2,c,2025-07-11,2025-08-08,2025,27.01895158,0,0,0,0,0,0,0,0,0,0,OK,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S1-2c,1.7550419100838202,0.827670753
M1,SanPablo,T1,6,a,2025-07-11,2025-08-08,2025,4.954013393,0,0,0,0,0,0,0,0,0,0,OK,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S1-6a,1.8266700533401063,0.909982487
M1,SanPablo,T1,6,b,2025-07-11,2025-08-08,2025,7.274849887,1,0,0,0,0,0,0,0,0,0,Review,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S1-6b,1.8254508509017016,0.908581436
M1,SanPablo,T1,6,c,2025-07-11,2025-08-08,2025,10.92880786,1,0,0,0,0,0,0,0,0,0,Review,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S1-6c,1.83002286004572,0.913835377
M1,SanPablo,T1,12,a,2025-07-11,2025-08-08,2025,2.547714157,0,0,0,0,0,0,0,0,0,0,OK,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Platform,S1-12a,1.877266954533909,0.968126095
M1,SanPablo,T1,12,b,2025-07-11,2025-08-08,2025,2.299802965,0,0,0,0,0,0,0,0,0,0,OK,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Platform,S1-12b,1.889763779527559,0.982486865
M1,SanPablo,T1,12,c,2025-07-11,2025-08-08,2025,4.687351672,0,0,0,0,0,0,0,0,0,0,OK,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Platform,S1-12c,1.8851917703835408,0.977232925
M1,SanPablo,T1,24,a,2025-07-11,2025-08-08,2025,2.709563787,0,0,0,0,0,0,0,0,0,0,OK,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Platform,S1-24a,1.9751079502159004,1.08056042
M1,SanPablo,T1,24,b,2025-07-11,2025-08-08,2025,3.67403713,0,0,0,0,0,0,0,0,0,0,OK,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Platform,S1-24b,1.984861569723139,1.091768827
M1,SanPablo,T1,24,c,2025-07-11,2025-08-08,2025,3.349158944,0,0,0,0,0,0,0,0,0,0,OK,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Platform,S1-24c,1.9751079502159004,1.08056042
M1,SanPablo,T1,48,a,2025-07-11,2025-08-08,2025,1.80976293,0,0,0,0,0,0,0,0,0,0,OK,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Upland,S1-48a,2.013208026416053,1.124343257
M1,SanPablo,T1,48,b,2025-07-11,2025-08-08,2025,2.644554467,0,0,0,0,0,0,0,0,0,0,OK,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Upland,S1-48b,2.0159512319024637,1.127495622
M1,SanPablo,T1,48,c,2025-07-11,2025-08-08,2025,2.149125058,0,0,0,0,0,0,0,0,0,0,OK,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Upland,S1-48c,2.0144272288544576,1.125744308
M1,SanPablo,T2,0.5,a,2025-07-11,2025-08-08,2025,NA,1,0,0,0,0,0,0,0,0,0,Review,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S2-0.5a,1.727305054610109,0.795796848
M1,SanPablo,T2,0.5,b,2025-07-11,2025-08-08,2025,NA,1,0,0,0,0,0,0,0,0,0,Review,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S2-0.5b,1.7297434594869188,0.798598949
M1,SanPablo,T2,0.5,c,2025-07-11,2025-08-08,2025,NA,1,0,0,0,0,0,0,0,0,1,Review,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S2-0.5c,1.721818643637287,0.789492119
M1,SanPablo,T2,2,a,2025-07-11,2025-08-08,2025,42.4775842,1,0,0,0,0,0,0,0,0,0,Review,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S2-2a,1.7401066802133602,0.810507881
M1,SanPablo,T2,2,b,2025-07-11,2025-08-08,2025,NA,1,0,0,0,0,0,0,0,0,0,Review,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S2-2b,1.751993903987808,0.824168126
M1,SanPablo,T2,2,c,2025-07-11,2025-08-08,2025,22.4179983,1,0,0,0,0,0,0,0,0,0,Review,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S2-2c,1.750469900939802,0.822416813
M1,SanPablo,T2,6,a,2025-07-11,2025-08-08,2025,3.992739992,1,0,0,0,0,0,0,0,0,0,Review,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S2-6a,1.8239268478536956,0.906830123
M1,SanPablo,T2,6,b,2025-07-11,2025-08-08,2025,NA,1,0,0,0,0,0,0,0,0,0,Review,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S2-6b,1.8135636271272544,0.894921191
M1,SanPablo,T2,6,c,2025-07-11,2025-08-08,2025,6.085894157,1,0,0,0,0,0,0,0,0,0,Review,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Edge,S2-6c,1.8083820167640337,0.888966725
M1,SanPablo,T2,12,a,2025-07-11,2025-08-08,2025,8.406075692,0,0,0,0,0,0,0,0,0,0,OK,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Platform,S2-12a,1.899517399034798,0.993695271
M1,SanPablo,T2,12,b,2025-07-11,2025-08-08,2025,8.975328293,0,0,0,0,0,0,0,0,0,0,OK,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Platform,S2-12b,1.8912877825755652,0.984238179
M1,SanPablo,T2,12,c,2025-07-11,2025-08-08,2025,7.346614638,0,0,0,0,0,0,0,0,0,0,OK,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Platform,S2-12c,1.8836677673355344,0.975481611
M1,SanPablo,T2,24,a,2025-07-11,2025-08-08,2025,3.535092338,0,0,0,0,0,0,0,0,0,0,OK,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Platform,S2-24a,2.0001016002032004,1.109281961
M1,SanPablo,T2,24,b,2025-07-11,2025-08-08,2025,2.837168439,0,0,0,0,0,0,0,0,0,0,OK,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Platform,S2-24b,1.9979679959359915,1.106830123
M1,SanPablo,T2,24,c,2025-07-11,2025-08-08,2025,2.099104933,0,0,0,0,0,0,0,0,0,0,OK,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Platform,S2-24c,1.9915671831343664,1.099474606
M1,SanPablo,T2,48,a,2025-07-11,2025-08-08,2025,3.15104332,0,0,0,0,0,0,0,0,0,0,OK,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Upland,S2-48a,2.0138176276352553,1.125043783
M1,SanPablo,T2,48,b,2025-07-11,2025-08-08,2025,3.240136404,0,0,0,0,0,0,0,0,0,0,OK,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Upland,S2-48b,2.022961645923292,1.135551664
M1,SanPablo,T2,48,c,2025-07-11,2025-08-08,2025,2.801744534,0,0,0,0,0,0,0,0,0,0,OK,Jul,Ramped,South.facing,"Late_Dry
(Months 1-3)",Upland,S2-48c,2.0205232410464817,1.132749562
M2,Buck'sLanding,T1,0.5,a,2025-08-05,2025-09-03,2025,4.14824588,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B1-0.5a,1.6544577089154178,0.743807502
M2,Buck'sLanding,T1,0.5,b,2025-08-05,2025-09-03,2025,2.234429707,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B1-0.5b,1.6599441198882396,0.750176929
M2,Buck'sLanding,T1,0.5,c,2025-08-05,2025-09-03,2025,2.536180433,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B1-0.5c,1.6611633223266449,0.751592357
M2,Buck'sLanding,T1,2,a,2025-08-05,2025-09-03,2025,1.378773705,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B1-2a,1.7718059436118871,0.880042463
M2,Buck'sLanding,T1,2,b,2025-08-05,2025-09-03,2025,1.198492959,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B1-2b,1.7794259588519177,0.888888889
M2,Buck'sLanding,T1,2,c,2025-08-05,2025-09-03,2025,1.033118167,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B1-2c,1.7669291338582676,0.87438075
M2,Buck'sLanding,T1,6,a,2025-08-05,2025-09-03,2025,4.793755022,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B1-6a,1.8138684277368553,0.928874735
M2,Buck'sLanding,T1,6,b,2025-08-05,2025-09-03,2025,4.056858827,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B1-6b,1.806248412496825,0.920028309
M2,Buck'sLanding,T1,6,c,2025-08-05,2025-09-03,2025,4.182014642,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B1-6c,1.8053340106680211,0.918966737
M2,Buck'sLanding,T1,12,a,2025-08-05,2025-09-03,2025,1.096427822,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B1-12a,1.8483108966217932,0.96886058
M2,Buck'sLanding,T1,12,b,2025-08-05,2025-09-03,2025,1.357959572,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B1-12b,1.8461772923545847,0.966383581
M2,Buck'sLanding,T1,12,c,2025-08-05,2025-09-03,2025,1.799609458,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B1-12c,1.8428244856489713,0.962491154
M2,Buck'sLanding,T1,18,a,2025-08-05,2025-09-03,2025,3.023361235,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B1-18a,1.8736093472186943,0.998230715
M2,Buck'sLanding,T1,18,b,2025-08-05,2025-09-03,2025,2.563227965,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B1-18b,1.8745237490474984,0.999292286
M2,Buck'sLanding,T1,18,c,2025-08-05,2025-09-03,2025,2.359964947,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B1-18c,1.8806197612395223,1.006369427
M2,Buck'sLanding,T1,24,a,2025-08-05,2025-09-03,2025,1.488427328,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B1-24a,1.8641605283210565,0.987261146
M2,Buck'sLanding,T1,24,b,2025-08-05,2025-09-03,2025,1.909750912,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B1-24b,1.869037338074676,0.992922859
M2,Buck'sLanding,T1,24,c,2025-08-05,2025-09-03,2025,1.763672557,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B1-24c,1.8714757429514857,0.995753715
M2,Buck'sLanding,T1,48,a,2025-08-05,2025-09-03,2025,1.990405678,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Upland,B1-48a,1.856845313690627,0.978768577
M2,Buck'sLanding,T1,48,b,2025-08-05,2025-09-03,2025,1.967965441,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Upland,B1-48b,1.850749301498603,0.971691437
M2,Buck'sLanding,T1,48,c,2025-08-05,2025-09-03,2025,2.656024308,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Upland,B1-48c,1.8516637033274064,0.972753008
M2,Buck'sLanding,T2,0.5,a,2025-08-05,2025-09-03,2025,6.193613878,1,0,0,0,0,0,0,0,0,0,Review,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B2-0.5a,1.6338836677673354,0.7199221515
M2,Buck'sLanding,T2,0.5,b,2025-08-05,2025-09-03,2025,1.856848324,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B2-0.5b,1.6431800863601729,0.730714791
M2,Buck'sLanding,T2,0.5,c,2025-08-05,2025-09-03,2025,7.910183618,1,0,0,0,0,0,0,0,0,0,Review,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B2-0.5c,1.6407416814833629,0.727883935
M2,Buck'sLanding,T2,2,a,2025-08-05,2025-09-03,2025,2.154804807,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B2-2a,1.773329946659893,0.881811748
M2,Buck'sLanding,T2,2,b,2025-08-05,2025-09-03,2025,1.535259128,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B2-2b,1.7654051308102614,0.872611465
M2,Buck'sLanding,T2,2,c,2025-08-05,2025-09-03,2025,0.986719996,1,0,0,0,0,0,0,0,0,0,Review,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B2-2c,1.7696723393446787,0.877565464
M2,Buck'sLanding,T2,6,a,2025-08-05,2025-09-03,2025,5.834190658,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B2-6a,1.843738887477775,0.963552725
M2,Buck'sLanding,T2,6,b,2025-08-05,2025-09-03,2025,4.440727812,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B2-6b,1.8394716789433576,0.958598726
M2,Buck'sLanding,T2,6,c,2025-08-05,2025-09-03,2025,4.821615606,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge,B2-6c,1.8376428752857503,0.956475584
M2,Buck'sLanding,T2,12,a,2025-08-05,2025-09-03,2025,2.235838997,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B2-12a,1.84008128016256,0.95930644
M2,Buck'sLanding,T2,12,b,2025-08-05,2025-09-03,2025,3.723182256,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B2-12b,1.835814071628143,0.954352442
M2,Buck'sLanding,T2,12,c,2025-08-05,2025-09-03,2025,3.207165207,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B2-12c,1.822098044196088,0.938428875
M2,Buck'sLanding,T2,24,a,2025-08-05,2025-09-03,2025,2.060815988,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B2-24a,1.8266700533401063,0.94373673
M2,Buck'sLanding,T2,24,b,2025-08-05,2025-09-03,2025,2.36657777,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B2-24b,1.8294132588265175,0.946921444
M2,Buck'sLanding,T2,24,c,2025-08-05,2025-09-03,2025,2.168138861,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform,B2-24c,1.8446532893065783,0.964614296
M2,Buck'sLanding,T2,48,a,2025-08-05,2025-09-03,2025,3.30652017,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Upland,B2-48a,1.8416052832105665,0.961075725
M2,Buck'sLanding,T2,48,b,2025-08-05,2025-09-03,2025,2.25399716,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Upland,B2-48b,1.8525781051562105,0.973814579
M2,Buck'sLanding,T2,48,c,2025-08-05,2025-09-03,2025,3.017832481,0,0,0,0,0,0,0,0,0,0,OK,Aug,Ramped,East.facing,"Late_Dry
(Months 1-3)",Upland,B2-48c,1.849530099060198,0.970276008
M2,GiantMarsh,T1,0.5,a,2025-08-06,2025-09-06,2025,15.54275104,1,0,0,0,0,0,0,0,0,0,Review,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge,G1-0.5a,2.067462535,1.195887069
M2,GiantMarsh,T1,0.5,b,2025-08-06,2025-09-06,2025,6.333187817,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge,G1-0.5b,2.066243332486665,1.194492855
M2,GiantMarsh,T1,0.5,c,2025-08-06,2025-09-06,2025,7.596539601,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge,G1-0.5c,2.0574041148082296,1.184384803
M2,GiantMarsh,T1,2,a,2025-08-06,2025-09-06,2025,2.407999714,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge,G1-2a,2.0183896367792733,1.139769955
M2,GiantMarsh,T1,2,b,2025-08-06,2025-09-06,2025,24.22648814,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge,G1-2b,2.019304038608077,1.140815615
M2,GiantMarsh,T1,2,c,2025-08-06,2025-09-06,2025,36.66235214,0,1,0,0,0,0,0,0,0,0,Review,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge,G1-2c,2.0189992379984756,1.140467062
M2,GiantMarsh,T1,6,a,2025-08-06,2025-09-06,2025,9.575461137,0,1,0,0,0,0,0,0,0,0,Review,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge,G1-6a,1.9723647447294896,1.087138376
M2,GiantMarsh,T1,6,b,2025-08-06,2025-09-06,2025,4.188405407,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge,G1-6b,1.9793751587503172,1.095155106
M2,GiantMarsh,T1,6,c,2025-08-06,2025-09-06,2025,7.719756331,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge,G1-6c,1.9763271526543051,1.091669571
M2,GiantMarsh,T1,12,a,2025-08-06,2025-09-06,2025,7.482957101,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform,G1-12a,1.9418846837693675,1.052283025
M2,GiantMarsh,T1,12,b,2025-08-06,2025-09-06,2025,6.810538557,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform,G1-12b,1.9495046990093976,1.060996863
M2,GiantMarsh,T1,12,c,2025-08-06,2025-09-06,2025,6.133708551,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform,G1-12c,1.9577343154686309,1.070407808
M2,GiantMarsh,T1,24,a,2025-08-06,2025-09-06,2025,3.334254863,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform,G1-24a,1.94005588011176,1.050191704
M2,GiantMarsh,T1,24,b,2025-08-06,2025-09-06,2025,2.452165052,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform,G1-24b,1.9467614935229869,1.057859881
M2,GiantMarsh,T1,24,c,2025-08-06,2025-09-06,2025,2.91962803,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform,G1-24c,1.952247904495809,1.064133845
M2,GiantMarsh,T1,48,a,2025-08-06,2025-09-06,2025,2.196503013,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Upland,G1-48a,1.8736093472186943,0.974207041
M2,GiantMarsh,T1,48,b,2025-08-06,2025-09-06,2025,2.040732727,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Upland,G1-48b,1.8595885191770385,0.95817358
M2,GiantMarsh,T1,48,c,2025-08-06,2025-09-06,2025,1.662868088,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Upland,G1-48c,1.886106172212344,0.988497734
M2,GiantMarsh,T2,0.5,a,2025-08-06,2025-09-06,2025,NA,1,1,0,0,0,0,0,0,0,0,Review,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge,G2-0.5a,2.0357632715265432,1.159637504
M2,GiantMarsh,T2,0.5,b,2025-08-06,2025-09-06,2025,498.2268996,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge,G2-0.5b,2.041249682499365,1.165911467
M2,GiantMarsh,T2,0.5,c,2025-08-06,2025-09-06,2025,374.9298503,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge,G2-0.5c,2.0519177038354077,1.17811084
M2,GiantMarsh,T2,2,a,2025-08-06,2025-09-06,2025,490.8347578,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge,G2-2a,2.0616713233426465,1.189264552
M2,GiantMarsh,T2,2,b,2025-08-06,2025-09-06,2025,557.8402693,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge,G2-2b,2.054051308102616,1.180550715
M2,GiantMarsh,T2,2,c,2025-08-06,2025-09-06,2025,742.0371115,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge,G2-2c,2.0564897129794257,1.183339143
M2,GiantMarsh,T2,6,a,2025-08-06,2025-09-06,2025,12.75389501,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge,G2-6a,1.9406654813309625,1.050888811
M2,GiantMarsh,T2,6,b,2025-08-06,2025-09-06,2025,11.3595177,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge,G2-6b,1.9434086868173737,1.054025793
M2,GiantMarsh,T2,6,c,2025-08-06,2025-09-06,2025,9.972999888,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge,G2-6c,1.9473710947421896,1.058556988
M2,GiantMarsh,T2,12,a,2025-08-06,2025-09-06,2025,3.579319248,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform,G2-12a,1.9333502667005331,1.042523527
M2,GiantMarsh,T2,12,b,2025-08-06,2025-09-06,2025,3.749642293,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform,G2-12b,1.9354838709677415,1.044963402
M2,GiantMarsh,T2,12,c,2025-08-06,2025-09-06,2025,3.872808316,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform,G2-12c,1.9318262636525272,1.04078076
M2,GiantMarsh,T2,24,a,2025-08-06,2025-09-06,2025,1.351226102,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform,G2-24a,1.9357886715773431,1.045311955
M2,GiantMarsh,T2,24,b,2025-08-06,2025-09-06,2025,1.204684394,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform,G2-24b,1.9406654813309625,1.050888811
M2,GiantMarsh,T2,24,c,2025-08-06,2025-09-06,2025,1.231153173,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform,G2-24c,1.9354838709677415,1.044963402
M2,GiantMarsh,T2,48,a,2025-08-06,2025-09-06,2025,1.140236467,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Upland,G2-48a,1.8733045466090932,0.973858487
M2,GiantMarsh,T2,48,b,2025-08-06,2025-09-06,2025,0.925748084,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Upland,G2-48b,1.897078994157988,1.001045661
M2,GiantMarsh,T2,48,c,2025-08-06,2025-09-06,2025,1.288350075,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,West.facing,"Late_Dry
(Months 1-3)",Upland,G2-48c,1.8836677673355344,0.985709306
M2,CorteMadera,T1,0.5,a,2025-08-07,2025-09-05,2025,NA,1,0,0,0,0,0,0,0,0,1,Review,Aug,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge,C1-0.5a,1.6593345186690371,0.772363636
M2,CorteMadera,T1,0.5,b,2025-08-07,2025-09-05,2025,NA,1,0,0,0,0,0,0,0,0,0,Review,Aug,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge,C1-0.5b,1.6684785369570738,0.783272727
M2,CorteMadera,T1,0.5,c,2025-08-07,2025-09-05,2025,0.854662271,1,0,0,0,0,0,0,0,0,0,Review,Aug,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge,C1-0.5c,1.6614681229362456,0.774909091
M2,CorteMadera,T1,2,a,2025-08-07,2025-09-05,2025,5.364517577,1,0,0,0,0,0,0,0,0,0,Review,Aug,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge,C1-2a,1.6462280924561847,0.756727273
M2,CorteMadera,T1,2,b,2025-08-07,2025-09-05,2025,1.319746125,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge,C1-2b,1.6480568961137922,0.758909091
M2,CorteMadera,T1,2,c,2025-08-07,2025-09-05,2025,11.56138366,1,0,0,0,0,0,0,0,0,0,Review,Aug,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge,C1-2c,1.6462280924561847,0.756727273
M2,CorteMadera,T1,6,a,2025-08-07,2025-09-05,2025,1.791478938,0,0,0,0,0,0,0,0,0,0,OK,Aug,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge,C1-6a,1.664516129032258,0.778545455
